ID,FechaPrestamo,EdadPrestamo,MontoPrestado,Cuotas
4679,2019-07-17 00:00:00,68,511,4
4816,2019-07-26 00:00:00,20,371,4
4821,2019-07-26 00:00:00,21,178,4
4818,2019-07-26 00:00:00,22,226,4
1066,2019-07-26 00:00:00,50,233,4
221,2019-07-30 00:00:00,24,754,4
202,2019-07-30 00:00:00,24,870,4
219,2019-07-30 00:00:00,33,813,4
203,2019-07-30 00:00:00,36,940,4
204,2019-07-30 00:00:00,36,966,4
215,2019-07-30 00:00:00,36,973,4
220,2019-07-30 00:00:00,36,1023,4
211,2019-07-30 00:00:00,38,763,4
177,2019-07-30 00:00:00,46,667,4
146,2019-07-30 00:00:00,49,692,4
206,2019-07-30 00:00:00,49,692,4
205,2019-07-30 00:00:00,50,962,4
161,2019-07-30 00:00:00,51,678,4
209,2019-07-30 00:00:00,53,927,4
194,2019-07-30 00:00:00,53,1084,4
148,2019-07-30 00:00:00,54,701,4
140,2019-07-30 00:00:00,56,863,4
199,2019-07-30 00:00:00,57,945,4
218,2019-07-30 00:00:00,60,549,4
139,2019-07-30 00:00:00,70,650,4
517,2019-07-31 00:00:00,41,757,4
2681,2019-08-20 00:00:00,45,222,4
5218,2019-08-21 00:00:00,21,471,4
1305,2019-08-21 00:00:00,27,382,4
1310,2019-08-21 00:00:00,36,281,4
5207,2019-08-21 00:00:00,39,279,4
4625,2019-08-23 00:00:00,34,365,4
4630,2019-08-23 00:00:00,38,389,4
4629,2019-08-23 00:00:00,65,319,4
57,2019-08-26 00:00:00,22,1124,4
4760,2019-08-26 00:00:00,36,315,4
1500,2019-08-27 00:00:00,56,481,4
1502,2019-08-27 00:00:00,67,322,4
1469,2019-08-27 00:00:00,68,346,4
3476,2019-08-28 00:00:00,20,213,4
322,2019-08-28 00:00:00,29,769,4
1719,2019-08-28 00:00:00,30,203,4
419,2019-08-28 00:00:00,37,464,4
243,2019-08-28 00:00:00,40,704,4
308,2019-08-28 00:00:00,41,1161,4
1721,2019-08-28 00:00:00,42,389,4
411,2019-08-28 00:00:00,49,674,4
6096,2019-08-29 00:00:00,32,565,4
6106,2019-08-29 00:00:00,33,829,4
4235,2019-08-29 00:00:00,49,421,4
6069,2019-08-29 00:00:00,71,941,4
1366,2019-09-02 00:00:00,21,275,4
1370,2019-09-02 00:00:00,35,419,4
3297,2019-09-06 00:00:00,68,526,4
2217,2019-09-09 00:00:00,61,228,4
5957,2019-09-19 00:00:00,18,626,4
5934,2019-09-19 00:00:00,25,351,4
5925,2019-09-19 00:00:00,28,269,4
5930,2019-09-19 00:00:00,42,217,4
5915,2019-09-19 00:00:00,43,567,4
5955,2019-09-19 00:00:00,46,383,4
5932,2019-09-19 00:00:00,49,555,4
5945,2019-09-19 00:00:00,64,421,4
1562,2019-10-02 00:00:00,38,489,4
1602,2019-10-02 00:00:00,56,541,4
3895,2019-10-11 00:00:00,22,492,4
3826,2019-10-11 00:00:00,40,286,4
3869,2019-10-11 00:00:00,49,287,4
3833,2019-10-11 00:00:00,57,254,4
4070,2019-10-17 00:00:00,19,377,4
4066,2019-10-17 00:00:00,30,348,4
4069,2019-10-17 00:00:00,39,334,4
2472,2019-10-17 00:00:00,86,315,4
2086,2019-10-22 00:00:00,42,469,4
2078,2019-10-22 00:00:00,69,222,4
3629,2019-10-25 00:00:00,22,186,4
1795,2019-10-30 00:00:00,31,320,4
1771,2019-10-30 00:00:00,52,429,4
1793,2019-10-30 00:00:00,65,472,4
1765,2019-10-30 00:00:00,65,504,4
1764,2019-10-30 00:00:00,84,298,4
2358,2019-11-07 00:00:00,29,248,4
2572,2019-11-07 00:00:00,48,376,4
2289,2019-11-07 00:00:00,53,475,4
5508,2019-11-20 00:00:00,27,408,4
610,2019-11-22 00:00:00,31,463,4
549,2019-11-22 00:00:00,49,436,4
537,2019-11-22 00:00:00,52,277,4
612,2019-11-22 00:00:00,52,410,4
4681,2019-11-26 00:00:00,33,210,4
4824,2019-11-26 00:00:00,35,330,4
4805,2019-11-26 00:00:00,42,389,4
4822,2019-11-26 00:00:00,43,500,4
4809,2019-11-26 00:00:00,45,342,4
4644,2019-11-26 00:00:00,50,374,4
1033,2019-11-28 00:00:00,30,580,4
1028,2019-11-28 00:00:00,31,379,4
1067,2019-11-28 00:00:00,65,285,4
1068,2019-11-28 00:00:00,68,356,4
968,2019-11-28 00:00:00,72,506,4
959,2019-11-28 00:00:00,75,833,4
960,2019-11-28 00:00:00,79,748,4
524,2019-12-05 00:00:00,18,324,4
526,2019-12-05 00:00:00,37,367,4
468,2019-12-05 00:00:00,49,620,4
513,2019-12-05 00:00:00,52,333,4
515,2019-12-05 00:00:00,53,372,4
506,2019-12-05 00:00:00,62,1194,4
518,2019-12-05 00:00:00,69,981,4
489,2019-12-05 00:00:00,71,1123,4
463,2019-12-05 00:00:00,83,980,4
2687,2019-12-11 00:00:00,23,490,4
2691,2019-12-11 00:00:00,26,488,4
2689,2019-12-11 00:00:00,28,439,4
2626,2019-12-11 00:00:00,47,274,4
2683,2019-12-11 00:00:00,52,360,4
417,2019-12-17 00:00:00,39,547,4
423,2019-12-17 00:00:00,44,639,4
407,2019-12-17 00:00:00,46,717,4
371,2019-12-17 00:00:00,71,783,4
712,2019-12-18 00:00:00,40,631,4
648,2019-12-18 00:00:00,59,1131,4
703,2019-12-18 00:00:00,74,282,4
704,2019-12-18 00:00:00,78,298,4
688,2019-12-18 00:00:00,78,504,4
1361,2019-12-19 00:00:00,26,240,4
1298,2019-12-19 00:00:00,46,175,4
1330,2019-12-19 00:00:00,47,278,4
1297,2019-12-19 00:00:00,47,284,4
1301,2019-12-19 00:00:00,55,517,4
4632,2019-12-21 00:00:00,20,410,4
5219,2019-12-21 00:00:00,24,294,4
5208,2019-12-21 00:00:00,25,328,4
5213,2019-12-21 00:00:00,26,369,4
5215,2019-12-21 00:00:00,28,436,4
6107,2019-12-21 00:00:00,30,791,4
6105,2019-12-21 00:00:00,32,898,4
5198,2019-12-21 00:00:00,43,560,4
4226,2019-12-21 00:00:00,45,372,4
6093,2019-12-21 00:00:00,56,726,4
6109,2019-12-21 00:00:00,58,741,4
6094,2019-12-21 00:00:00,71,846,4
4609,2019-12-21 00:00:00,72,326,4
4204,2019-12-21 00:00:00,77,427,4
4776,2019-12-23 00:00:00,18,488,4
4772,2019-12-23 00:00:00,20,258,4
4768,2019-12-23 00:00:00,20,343,4
4766,2019-12-23 00:00:00,21,486,4
4758,2019-12-23 00:00:00,27,375,4
4753,2019-12-23 00:00:00,30,237,4
4745,2019-12-23 00:00:00,35,268,4
314,2019-12-23 00:00:00,36,1073,4
923,2019-12-23 00:00:00,41,810,4
851,2019-12-23 00:00:00,48,734,4
904,2019-12-23 00:00:00,51,474,4
316,2019-12-23 00:00:00,53,870,4
30,2019-12-23 00:00:00,60,495,4
318,2019-12-23 00:00:00,65,828,4
321,2019-12-23 00:00:00,65,1101,4
4708,2019-12-23 00:00:00,72,361,4
1715,2019-12-27 00:00:00,19,281,4
1716,2019-12-27 00:00:00,20,378,4
1717,2019-12-27 00:00:00,23,380,4
1713,2019-12-27 00:00:00,24,286,4
1722,2019-12-27 00:00:00,35,763,4
1706,2019-12-27 00:00:00,40,354,4
1714,2019-12-27 00:00:00,40,355,4
1720,2019-12-27 00:00:00,62,579,4
1649,2019-12-27 00:00:00,78,410,4
3814,2019-12-30 00:00:00,27,471,4
1510,2019-12-30 00:00:00,38,177,4
3808,2019-12-30 00:00:00,40,359,4
1476,2019-12-30 00:00:00,53,427,4
1445,2019-12-30 00:00:00,66,434,4
3288,2020-01-09 00:00:00,50,487,4
3331,2020-01-09 00:00:00,51,373,4
3310,2020-01-09 00:00:00,56,266,4
3319,2020-01-09 00:00:00,68,364,4
3268,2020-01-09 00:00:00,76,273,4
2788,2020-01-10 00:00:00,27,244,4
2777,2020-01-10 00:00:00,28,240,4
2740,2020-01-10 00:00:00,30,156,4
2719,2020-01-10 00:00:00,45,216,4
2776,2020-01-10 00:00:00,50,357,4
2786,2020-01-10 00:00:00,51,221,4
2758,2020-01-10 00:00:00,56,326,4
2779,2020-01-10 00:00:00,61,162,4
2257,2020-01-13 00:00:00,22,279,4
2238,2020-01-13 00:00:00,37,344,4
2223,2020-01-13 00:00:00,55,371,4
2256,2020-01-13 00:00:00,69,373,4
4949,2020-01-15 00:00:00,38,933,4
4966,2020-01-15 00:00:00,45,320,4
4494,2020-01-31 00:00:00,19,754,4
4457,2020-01-31 00:00:00,46,463,4
4496,2020-01-31 00:00:00,49,754,4
4495,2020-01-31 00:00:00,57,898,4
2142,2020-02-07 00:00:00,55,161,4
2144,2020-02-07 00:00:00,63,428,4
1603,2020-02-11 00:00:00,21,461,4
1604,2020-02-11 00:00:00,40,429,4
4071,2020-02-20 00:00:00,23,218,4
4067,2020-02-20 00:00:00,27,450,4
4068,2020-02-20 00:00:00,38,275,4
4036,2020-02-20 00:00:00,41,513,4
4017,2020-02-20 00:00:00,47,1000,4
2487,2020-02-21 00:00:00,25,510,4
2490,2020-02-21 00:00:00,27,385,4
2452,2020-02-21 00:00:00,62,501,4
2448,2020-02-21 00:00:00,73,458,4
2475,2020-02-21 00:00:00,75,242,4
3889,2020-02-25 00:00:00,22,337,4
3894,2020-02-25 00:00:00,31,369,4
3841,2020-02-25 00:00:00,59,440,4
3836,2020-02-25 00:00:00,73,299,4
5954,2020-02-27 00:00:00,21,399,4
5960,2020-02-27 00:00:00,23,921,4
5948,2020-02-27 00:00:00,24,202,4
5931,2020-02-27 00:00:00,26,420,4
5958,2020-02-27 00:00:00,37,684,4
5914,2020-02-27 00:00:00,37,735,4
5941,2020-02-27 00:00:00,39,229,4
5956,2020-02-27 00:00:00,39,495,4
5926,2020-02-27 00:00:00,39,554,4
5901,2020-02-27 00:00:00,39,1092,4
5911,2020-02-27 00:00:00,41,981,4
5927,2020-02-27 00:00:00,42,335,4
5959,2020-02-27 00:00:00,42,960,4
5918,2020-02-27 00:00:00,42,1039,4
5916,2020-02-27 00:00:00,43,803,4
5939,2020-02-27 00:00:00,45,447,4
5951,2020-02-27 00:00:00,49,186,4
5910,2020-02-27 00:00:00,49,738,4
5935,2020-02-27 00:00:00,50,226,4
5900,2020-02-27 00:00:00,56,923,4
5933,2020-02-27 00:00:00,73,346,4
5908,2020-02-27 00:00:00,73,968,4
3636,2020-02-28 00:00:00,27,488,4
3630,2020-02-28 00:00:00,56,281,4
3611,2020-02-28 00:00:00,57,379,4
3616,2020-02-28 00:00:00,61,390,4
2583,2020-03-10 00:00:00,28,371,4
2076,2020-03-10 00:00:00,67,318,4
2363,2020-03-16 00:00:00,34,495,4
2355,2020-03-16 00:00:00,57,392,4
1061,2020-06-25 00:00:00,26,478,4
2143,2020-06-26 00:00:00,54,343,4
1759,2020-06-30 00:00:00,43,254,4
1724,2020-06-30 00:00:00,79,650,4
2388,2020-07-08 00:00:00,77,391,4
60,2020-07-09 00:00:00,34,1107,4
4631,2020-07-13 00:00:00,30,454,4
1457,2020-07-14 00:00:00,49,374,4
1473,2020-07-14 00:00:00,69,491,4
902,2020-07-15 00:00:00,69,446,4
4820,2020-07-24 00:00:00,24,339,4
4808,2020-07-24 00:00:00,36,406,4
4815,2020-07-24 00:00:00,38,235,4
4814,2020-07-24 00:00:00,39,323,4
4789,2020-07-24 00:00:00,40,337,4
4806,2020-07-24 00:00:00,45,358,4
4786,2020-07-24 00:00:00,46,224,4
4795,2020-07-24 00:00:00,47,353,4
4794,2020-07-24 00:00:00,48,352,4
4823,2020-07-24 00:00:00,55,331,4
551,2020-07-31 00:00:00,54,298,4
418,2020-08-06 00:00:00,21,584,4
374,2020-08-06 00:00:00,48,793,4
416,2020-08-06 00:00:00,53,626,4
1371,2020-08-19 00:00:00,62,298,4
4251,2020-08-19 00:00:00,67,255,4
3816,2020-08-20 00:00:00,24,266,4
3278,2020-08-21 00:00:00,60,396,4
525,2020-08-31 00:00:00,24,373,4
510,2020-08-31 00:00:00,50,416,4
1662,2020-09-09 00:00:00,43,233,4
1718,2020-09-09 00:00:00,46,308,4
1650,2020-09-09 00:00:00,52,395,4
1648,2020-09-09 00:00:00,53,347,4
1671,2020-09-09 00:00:00,59,199,4
1708,2020-09-09 00:00:00,66,532,4
2629,2020-09-16 00:00:00,59,199,4
2330,2020-09-29 00:00:00,29,430,4
2087,2020-09-30 00:00:00,44,539,4
2247,2020-09-30 00:00:00,55,215,4
4484,2020-09-30 00:00:00,60,1104,4
2212,2020-09-30 00:00:00,67,887,4
2221,2020-09-30 00:00:00,74,224,4
3588,2020-10-15 00:00:00,43,283,4
3638,2020-10-15 00:00:00,47,333,4
4232,2020-10-21 00:00:00,41,207,4
4213,2020-10-21 00:00:00,44,323,4
1844,2020-10-23 00:00:00,78,385,4
1058,2020-10-27 00:00:00,25,423,4
1074,2020-10-27 00:00:00,45,201,4
1053,2020-10-27 00:00:00,74,908,4
2789,2020-11-10 00:00:00,27,318,4
1211,2020-11-10 00:00:00,40,1023,4
2774,2020-11-10 00:00:00,45,394,4
2782,2020-11-10 00:00:00,77,460,4
43,2020-11-13 00:00:00,46,780,4
59,2020-11-13 00:00:00,50,942,4
1449,2020-11-17 00:00:00,57,248,4
5193,2020-11-17 00:00:00,71,213,4
617,2020-12-01 00:00:00,47,291,4
564,2020-12-01 00:00:00,52,442,4
323,2020-12-11 00:00:00,41,773,4
3300,2020-12-23 00:00:00,46,171,4
4146,2020-12-23 00:00:00,48,251,4
4084,2020-12-23 00:00:00,65,255,4
3333,2020-12-23 00:00:00,65,381,4
3778,2020-12-23 00:00:00,70,175,4
4775,2020-12-30 00:00:00,27,505,4
4774,2020-12-30 00:00:00,39,271,4
4770,2020-12-30 00:00:00,53,438,4
501,2021-01-05 00:00:00,48,1152,4
503,2021-01-05 00:00:00,57,922,4
512,2021-01-05 00:00:00,73,244,4
4020,2021-01-14 00:00:00,66,975,4
2258,2021-02-09 00:00:00,41,303,4
2168,2021-02-09 00:00:00,63,698,4
2361,2021-02-16 00:00:00,27,403,4
2314,2021-02-16 00:00:00,47,314,4
3608,2021-02-22 00:00:00,43,395,4
3626,2021-02-22 00:00:00,71,385,4
1075,2021-02-25 00:00:00,26,533,4
1800,2021-03-16 00:00:00,32,386,4
1799,2021-03-16 00:00:00,65,207,4
2382,2021-03-17 00:00:00,71,326,4
1456,2021-03-22 00:00:00,51,518,4
1505,2021-03-22 00:00:00,56,512,4
3408,2021-03-24 00:00:00,49,359,4
908,2021-03-25 00:00:00,38,346,4
715,2021-04-07 00:00:00,33,696,4
422,2021-04-09 00:00:00,20,487,4
420,2021-04-09 00:00:00,24,744,4
425,2021-04-09 00:00:00,33,964,4
386,2021-04-09 00:00:00,59,922,4
616,2021-04-12 00:00:00,26,396,4
3325,2021-04-30 00:00:00,35,541,4
1340,2021-05-14 00:00:00,44,348,4
1352,2021-05-14 00:00:00,48,186,4
1329,2021-05-14 00:00:00,55,203,4
2686,2021-05-28 00:00:00,23,458,4
2688,2021-05-28 00:00:00,24,549,4
2697,2021-05-28 00:00:00,40,342,4
2206,2021-06-17 00:00:00,46,704,4
2229,2021-06-17 00:00:00,63,370,4
1073,2021-06-25 00:00:00,22,403,4
1069,2021-06-25 00:00:00,38,451,4
962,2021-06-25 00:00:00,57,458,4
1072,2021-06-25 00:00:00,71,482,4
1794,2021-07-21 00:00:00,51,306,4
4682,2021-07-27 00:00:00,23,207,4
4678,2021-07-27 00:00:00,41,377,4
1507,2021-07-27 00:00:00,53,371,4
2743,2021-08-02 00:00:00,39,374,4
687,2021-08-16 00:00:00,68,520,4
254,2021-08-24 00:00:00,58,702,4
288,2021-08-24 00:00:00,60,881,4
1605,2021-08-25 00:00:00,24,454,4
5513,2021-08-26 00:00:00,24,176,4
4746,2021-08-26 00:00:00,36,215,4
5507,2021-08-26 00:00:00,52,336,4
4741,2021-08-26 00:00:00,62,190,4
4710,2021-08-26 00:00:00,72,231,4
3773,2021-08-27 00:00:00,59,346,4
3330,2021-09-03 00:00:00,25,263,4
3342,2021-09-03 00:00:00,29,414,4
3463,2021-09-03 00:00:00,31,281,4
3466,2021-09-03 00:00:00,33,250,4
3341,2021-09-03 00:00:00,36,219,4
3430,2021-09-03 00:00:00,37,393,4
3343,2021-09-03 00:00:00,45,528,4
3428,2021-09-03 00:00:00,47,338,4
3474,2021-09-03 00:00:00,47,467,4
3479,2021-09-03 00:00:00,49,283,4
3478,2021-09-03 00:00:00,50,277,4
3422,2021-09-03 00:00:00,50,382,4
3462,2021-09-03 00:00:00,53,165,4
3458,2021-09-03 00:00:00,69,297,4
3328,2021-09-03 00:00:00,78,172,4
3431,2021-09-03 00:00:00,78,418,4
3421,2021-09-03 00:00:00,85,351,4
840,2021-09-14 00:00:00,21,843,4
839,2021-09-14 00:00:00,23,646,4
4041,2021-09-20 00:00:00,55,755,4
2328,2021-10-20 00:00:00,41,537,4
2359,2021-10-20 00:00:00,50,278,4
6114,2021-10-21 00:00:00,52,824,4
6070,2021-10-21 00:00:00,61,665,4
2244,2021-10-21 00:00:00,81,505,4
2469,2021-10-25 00:00:00,56,263,4
4217,2021-10-27 00:00:00,76,300,4
6252,2021-11-03 00:00:00,41,800,4
6277,2021-11-12 00:00:00,21,764,4
3879,2021-11-12 00:00:00,27,181,4
6279,2021-11-12 00:00:00,51,803,4
65,2021-11-17 00:00:00,27,687,4
6288,2021-11-24 00:00:00,30,472,4
1224,2021-11-26 00:00:00,45,506,4
1184,2021-11-26 00:00:00,73,517,4
6298,2021-12-06 00:00:00,22,832,4
6302,2021-12-06 00:00:00,23,810,4
6300,2021-12-06 00:00:00,27,558,4
6301,2021-12-06 00:00:00,28,785,4
6299,2021-12-06 00:00:00,33,664,4
6296,2021-12-06 00:00:00,39,801,4
6295,2021-12-06 00:00:00,45,965,4
6297,2021-12-06 00:00:00,58,731,4
2746,2021-12-10 00:00:00,67,268,4
540,2021-12-15 00:00:00,51,410,4
2586,2021-12-17 00:00:00,34,218,4
6321,2021-12-17 00:00:00,53,692,4
1606,2021-12-23 00:00:00,33,278,4
6331,2021-12-30 00:00:00,55,599,4
4979,2022-01-11 00:00:00,19,225,4
6346,2022-01-11 00:00:00,29,1077,4
6349,2022-01-11 00:00:00,32,936,4
6347,2022-01-11 00:00:00,36,854,4
6350,2022-01-11 00:00:00,36,994,4
6348,2022-01-11 00:00:00,39,808,4
4721,2022-01-13 00:00:00,31,219,4
4752,2022-01-13 00:00:00,45,403,4
3339,2022-01-19 00:00:00,58,450,4
3324,2022-01-19 00:00:00,80,310,4
6373,2022-01-20 00:00:00,23,661,4
6374,2022-01-20 00:00:00,25,842,4
6370,2022-01-20 00:00:00,32,697,4
843,2022-01-21 00:00:00,37,659,4
1339,2022-01-27 00:00:00,47,319,4
2680,2022-01-31 00:00:00,38,194,4
2662,2022-01-31 00:00:00,48,697,4
2698,2022-01-31 00:00:00,58,396,4
5516,2022-02-04 00:00:00,33,518,4
6392,2022-02-15 00:00:00,37,827,4
6391,2022-02-15 00:00:00,54,695,4
6390,2022-02-15 00:00:00,55,627,4
2236,2022-02-23 00:00:00,58,224,4
2253,2022-02-23 00:00:00,66,222,4
6406,2022-02-24 00:00:00,20,663,4
6404,2022-02-24 00:00:00,41,580,4
6407,2022-02-24 00:00:00,67,701,4
4240,2022-03-01 00:00:00,21,324,4
4497,2022-03-02 00:00:00,28,644,4
6428,2022-03-02 00:00:00,35,1017,4
6429,2022-03-02 00:00:00,36,779,4
4498,2022-03-02 00:00:00,57,983,4
6425,2022-03-02 00:00:00,64,892,4
4491,2022-03-02 00:00:00,74,649,4
6258,2022-03-04 00:00:00,21,667,4
6257,2022-03-04 00:00:00,41,693,4
6253,2022-03-04 00:00:00,62,992,4
6254,2022-03-04 00:00:00,63,843,4
3632,2022-03-08 00:00:00,34,383,4
6442,2022-03-11 00:00:00,30,672,4
6448,2022-03-11 00:00:00,41,654,4
6439,2022-03-11 00:00:00,42,610,4
6440,2022-03-11 00:00:00,42,808,4
6443,2022-03-11 00:00:00,47,687,4
6441,2022-03-11 00:00:00,50,729,4
6444,2022-03-11 00:00:00,50,916,4
6445,2022-03-11 00:00:00,52,560,4
6446,2022-03-11 00:00:00,60,627,4
6447,2022-03-11 00:00:00,64,1228,4
6282,2022-03-16 00:00:00,20,592,4
6281,2022-03-16 00:00:00,21,597,4
6284,2022-03-16 00:00:00,28,641,4
6286,2022-03-16 00:00:00,30,833,4
6270,2022-03-16 00:00:00,44,796,4
6278,2022-03-16 00:00:00,45,580,4
6283,2022-03-16 00:00:00,49,1084,4
3848,2022-03-17 00:00:00,51,590,4
5222,2022-03-24 00:00:00,53,605,4
6294,2022-03-29 00:00:00,20,936,4
6289,2022-03-29 00:00:00,33,654,4
6290,2022-03-29 00:00:00,40,693,4
6292,2022-03-29 00:00:00,43,899,4
6291,2022-03-29 00:00:00,44,902,4
6293,2022-03-29 00:00:00,45,741,4
2396,2022-03-29 00:00:00,81,377,4
4695,2022-03-31 00:00:00,33,373,4
4692,2022-03-31 00:00:00,40,383,4
4690,2022-03-31 00:00:00,44,306,4
4671,2022-03-31 00:00:00,69,431,4
6307,2022-04-04 00:00:00,41,693,4
1194,2022-04-07 00:00:00,75,189,4
2778,2022-04-13 00:00:00,33,213,4
2795,2022-04-13 00:00:00,37,317,4
6449,2022-04-13 00:00:00,37,782,4
2780,2022-04-13 00:00:00,39,197,4
2791,2022-04-13 00:00:00,44,294,4
2716,2022-04-13 00:00:00,51,291,4
421,2022-04-21 00:00:00,40,989,4
394,2022-04-21 00:00:00,61,883,4
4140,2022-04-26 00:00:00,27,354,4
1306,2022-04-26 00:00:00,38,505,4
1296,2022-04-26 00:00:00,46,401,4
1304,2022-04-26 00:00:00,46,518,4
1599,2022-04-27 00:00:00,33,223,4
6320,2022-04-29 00:00:00,22,759,4
6319,2022-04-29 00:00:00,30,619,4
6330,2022-04-29 00:00:00,30,1049,4
6335,2022-04-29 00:00:00,32,575,4
6337,2022-04-29 00:00:00,38,655,4
6326,2022-04-29 00:00:00,38,800,4
6351,2022-05-17 00:00:00,30,1170,4
6354,2022-05-17 00:00:00,33,1122,4
6355,2022-05-17 00:00:00,61,1102,4
4779,2022-05-24 00:00:00,20,576,4
4781,2022-05-24 00:00:00,22,375,4
4723,2022-05-24 00:00:00,34,408,4
4778,2022-05-24 00:00:00,36,458,4
4757,2022-05-24 00:00:00,39,232,4
4777,2022-05-24 00:00:00,47,273,4
4713,2022-05-24 00:00:00,54,568,4
4782,2022-05-24 00:00:00,62,269,4
4783,2022-05-24 00:00:00,62,370,4
4780,2022-05-24 00:00:00,66,339,4
4709,2022-05-24 00:00:00,69,469,4
3345,2022-05-25 00:00:00,38,369,4
6362,2022-05-26 00:00:00,21,836,4
6381,2022-05-26 00:00:00,23,868,4
6366,2022-05-26 00:00:00,27,515,4
6382,2022-05-26 00:00:00,29,745,4
6372,2022-05-26 00:00:00,36,826,4
6380,2022-05-26 00:00:00,45,598,4
6371,2022-05-26 00:00:00,45,847,4
6383,2022-05-26 00:00:00,46,659,4
6361,2022-05-26 00:00:00,51,1163,4
6369,2022-05-26 00:00:00,54,887,4
6379,2022-05-26 00:00:00,62,691,4
6368,2022-05-26 00:00:00,73,738,4
1373,2022-05-30 00:00:00,33,421,4
1372,2022-05-30 00:00:00,66,521,4
6464,2022-06-07 00:00:00,18,653,4
6465,2022-06-07 00:00:00,20,723,4
6463,2022-06-07 00:00:00,25,673,4
6462,2022-06-07 00:00:00,50,644,4
6461,2022-06-07 00:00:00,54,872,4
6388,2022-06-17 00:00:00,45,543,4
6394,2022-06-17 00:00:00,45,1060,4
6389,2022-06-17 00:00:00,56,597,4
6243,2022-06-24 00:00:00,40,653,4
6245,2022-06-24 00:00:00,57,577,4
6085,2022-06-27 00:00:00,26,817,4
2354,2022-06-27 00:00:00,27,180,4
2374,2022-06-27 00:00:00,38,613,4
6119,2022-06-27 00:00:00,41,854,4
6084,2022-06-27 00:00:00,66,770,4
6470,2022-06-28 00:00:00,31,862,4
6472,2022-06-28 00:00:00,32,932,4
6471,2022-06-28 00:00:00,43,540,4
6260,2022-07-07 00:00:00,40,762,4
6259,2022-07-07 00:00:00,44,545,4
6411,2022-07-12 00:00:00,24,636,4
6402,2022-07-12 00:00:00,30,522,4
6413,2022-07-12 00:00:00,37,934,4
6409,2022-07-12 00:00:00,60,896,4
4486,2022-07-14 00:00:00,29,522,4
2095,2022-07-15 00:00:00,28,417,4
72,2022-07-20 00:00:00,30,586,4
63,2022-07-20 00:00:00,55,712,4
3902,2022-07-21 00:00:00,62,357,4
2155,2022-07-27 00:00:00,18,219,4
2148,2022-07-27 00:00:00,25,270,4
2149,2022-07-27 00:00:00,30,257,4
2147,2022-07-27 00:00:00,30,473,4
2150,2022-07-27 00:00:00,32,496,4
2153,2022-07-27 00:00:00,37,547,4
2152,2022-07-27 00:00:00,38,247,4
2159,2022-07-27 00:00:00,38,468,4
2154,2022-07-27 00:00:00,41,303,4
2156,2022-07-27 00:00:00,41,303,4
2157,2022-07-27 00:00:00,51,290,4
2138,2022-07-27 00:00:00,51,506,4
2145,2022-07-27 00:00:00,52,440,4
2146,2022-07-27 00:00:00,55,387,4
2151,2022-07-27 00:00:00,60,456,4
2158,2022-07-27 00:00:00,62,530,4
4697,2022-08-03 00:00:00,57,560,4
2412,2022-08-03 00:00:00,78,381,4
4634,2022-08-04 00:00:00,35,465,4
1802,2022-08-05 00:00:00,18,298,4
1762,2022-08-05 00:00:00,51,292,4
1797,2022-08-05 00:00:00,55,316,4
6280,2022-08-10 00:00:00,51,537,4
6275,2022-08-10 00:00:00,55,774,4
6273,2022-08-10 00:00:00,73,1153,4
1208,2022-08-11 00:00:00,46,852,4
852,2022-08-12 00:00:00,55,988,4
2794,2022-08-16 00:00:00,23,190,4
2717,2022-08-16 00:00:00,64,475,4
6310,2022-08-19 00:00:00,27,587,4
6435,2022-08-19 00:00:00,31,870,4
6427,2022-08-19 00:00:00,34,871,4
2578,2022-08-22 00:00:00,43,404,4
1575,2022-08-23 00:00:00,41,487,4
388,2022-08-23 00:00:00,43,554,4
1607,2022-08-23 00:00:00,51,581,4
430,2022-08-23 00:00:00,53,735,4
6454,2022-08-24 00:00:00,20,697,4
603,2022-08-26 00:00:00,28,320,4
4129,2022-08-29 00:00:00,68,236,4
4089,2022-08-29 00:00:00,68,509,4
6483,2022-09-05 00:00:00,20,744,4
6487,2022-09-05 00:00:00,25,577,4
6481,2022-09-05 00:00:00,28,973,4
6484,2022-09-05 00:00:00,30,978,4
6486,2022-09-05 00:00:00,31,678,4
6485,2022-09-05 00:00:00,31,715,4
6482,2022-09-05 00:00:00,45,873,4
6480,2022-09-05 00:00:00,59,656,4
4977,2022-09-14 00:00:00,19,382,4
4273,2022-09-14 00:00:00,45,520,4
677,2022-09-15 00:00:00,38,391,4
710,2022-09-15 00:00:00,57,297,4
6357,2022-09-21 00:00:00,20,775,4
6356,2022-09-21 00:00:00,23,785,4
6358,2022-09-21 00:00:00,33,1006,4
6353,2022-09-21 00:00:00,43,845,4
6360,2022-09-21 00:00:00,44,710,4
6359,2022-09-21 00:00:00,47,630,4
6352,2022-09-21 00:00:00,52,916,4
6325,2022-09-23 00:00:00,30,789,4
6327,2022-09-23 00:00:00,31,567,4
6318,2022-09-23 00:00:00,35,859,4
6315,2022-09-23 00:00:00,36,631,4
6316,2022-09-23 00:00:00,49,653,4
6322,2022-09-23 00:00:00,52,798,4
6324,2022-09-23 00:00:00,54,791,4
6323,2022-09-23 00:00:00,54,939,4
6317,2022-09-23 00:00:00,62,725,4
6493,2022-09-27 00:00:00,31,917,4
4073,2022-09-27 00:00:00,35,417,4
4077,2022-09-27 00:00:00,37,499,4
6488,2022-09-27 00:00:00,38,629,4
3821,2022-09-27 00:00:00,39,301,4
